,Nombre de la entidad,Clave de municipio o demarcacion territorial,Nombre del municipio o demarcacion territorial,Clave de localidad,Nombre de la localidad,Clave de AGEB,Clave de la manzana,Poblacion de 65 años y mas,Poblacion de 18 a 24 años,Poblacion de 15 a 17 años,Poblacion nacida en la entidad,Poblacion nacida en otra entidad,Poblacion de 3 años y más que habla alguna lengua indígena,Poblacion que se considera afromexicana o afrodescendiente,Poblacion con discapacidad,Poblacion con limitacion,Poblacion de 6 a 11 años que no asiste a la escuela,Poblacion de 12 a 14 años que no asiste a la escuela,Poblacion de 8 a 14 años que no sabe leer y escribir,Poblacion de 15 años y más analfabeta,Poblacion de 15 años y más sin escolaridad,Poblacion de 15 años y más con primaria incompleta,Poblacion de 12 años y más desocupada,Poblacion sin afiliacion a servicios de salud,Poblacion afiliada a servicios de salud,Poblacion de 12 años y más soltera o nunca unida,Poblacion de 12 años y más que estuvo casada o unida,Poblacion con religion catolica,Poblacion con otras religiones diferentes a las anteriores,Poblacion sin religion o sin adscripcion religiosa,Hogares censales con persona de referencia hombre,Hogares censales con persona de referencia mujer,Viviendas particulares habitadas con piso de tierra,Viviendas particulares habitadas con un dormitorio,Viviendas particulares habitadas que disponen de agua entubada y se abastecen del servicio publico de agua,"Viviendas particulares habitadas que no disponen de automovil o camioneta, ni de motocicleta o motoneta",Viviendas particulares habitadas sin radio ni televisor,Viviendas particulares habitadas sin línea telefonica fija ni teléfono celular,Viviendas particulares habitadas sin computadora ni Internet,Viviendas particulares habitadas sin tecnologías de la informacion y de la comunicacion (TIC)
18156,Nuevo León,39,Monterrey,1,Monterrey,096A,17,4,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,9,5,3,9,0,0,4,0,0,0,6,4,0,0,0,0
18157,Nuevo León,39,Monterrey,1,Monterrey,096A,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18158,Nuevo León,39,Monterrey,1,Monterrey,096A,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18159,Nuevo León,39,Monterrey,1,Monterrey,096A,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18160,Nuevo León,39,Monterrey,1,Monterrey,096A,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18161,Nuevo León,39,Monterrey,1,Monterrey,096A,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18162,Nuevo León,39,Monterrey,1,Monterrey,096A,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18163,Nuevo León,39,Monterrey,1,Monterrey,096A,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18164,Nuevo Leon,39,Monterrey,1,Total AGEB urbana,974,0,149,94,23,553,217,12,6,50,77,0,0,0,6,6,18,7,122,659,320,110,658,3,46,178,98,0,95,276,66,6,0,39,0
18165,Nuevo León,39,Monterrey,1,Monterrey,974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18166,Nuevo León,39,Monterrey,1,Monterrey,974,2,5,5,0,24,24,3,0,4,5,0,0,0,0,0,0,0,9,39,16,4,40,0,0,12,3,0,7,15,7,0,0,3,0
18167,Nuevo León,39,Monterrey,1,Monterrey,974,3,3,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,13,0,0,0,0,0,0,3,0,0,0,0,0
18168,Nuevo León,39,Monterrey,1,Monterrey,974,4,23,10,3,78,22,0,0,0,9,0,0,0,0,0,3,0,9,94,52,15,73,0,11,24,12,0,7,36,9,0,0,4,0
18169,Nuevo León,39,Monterrey,1,Monterrey,974,5,19,8,0,52,28,0,0,7,12,0,0,0,0,0,0,0,11,69,29,17,72,0,0,12,14,0,8,26,8,0,0,5,0
18170,Nuevo León,39,Monterrey,1,Monterrey,974,6,4,4,0,22,10,0,0,0,3,0,0,0,0,0,0,0,8,24,14,4,30,0,0,6,6,0,3,12,0,0,0,0,0
18171,Nuevo León,39,Monterrey,1,Monterrey,974,7,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,8,9,8,0,14,0,0,5,3,0,3,8,3,0,0,3,0
18172,Nuevo León,39,Monterrey,1,Monterrey,974,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18173,Nuevo León,39,Monterrey,1,Monterrey,974,9,9,0,0,19,4,0,0,4,0,0,0,0,0,0,0,0,5,18,9,4,19,0,3,9,0,0,4,11,3,0,0,3,0
18174,Nuevo León,39,Monterrey,1,Monterrey,974,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18175,Nuevo León,39,Monterrey,1,Monterrey,974,11,15,7,0,55,12,0,0,4,4,0,0,0,0,0,0,0,4,65,19,11,57,0,0,19,7,0,13,26,4,0,0,3,0
18176,Nuevo León,39,Monterrey,1,Monterrey,974,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18177,Nuevo León,39,Monterrey,1,Monterrey,974,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18178,Nuevo León,39,Monterrey,1,Monterrey,974,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18179,Nuevo León,39,Monterrey,1,Monterrey,974,15,4,8,0,28,28,0,0,0,7,0,0,0,0,0,0,0,10,49,31,8,55,0,3,19,8,0,9,27,0,0,0,0,0
18180,Nuevo León,39,Monterrey,1,Monterrey,974,16,8,5,0,28,0,0,0,4,0,0,0,0,0,0,0,0,0,28,11,7,30,0,0,7,4,0,4,11,0,0,0,0,0
18181,Nuevo León,39,Monterrey,1,Monterrey,974,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18182,Nuevo León,39,Monterrey,1,Monterrey,974,18,17,12,6,66,10,0,0,5,6,0,0,0,0,0,0,0,11,65,32,8,68,0,0,16,9,0,9,25,8,0,0,3,0
18183,Nuevo León,39,Monterrey,1,Monterrey,974,19,0,5,3,27,10,0,0,0,3,0,0,0,0,0,0,0,10,28,16,3,29,0,3,9,0,0,3,11,3,0,0,3,0
18184,Nuevo León,39,Monterrey,1,Monterrey,974,20,12,16,4,63,24,3,0,8,10,0,0,0,0,0,0,0,21,66,41,11,68,0,13,17,13,0,15,30,13,0,0,4,0
18185,Nuevo León,39,Monterrey,1,Monterrey,974,21,12,4,0,33,11,0,0,7,5,0,0,0,0,0,3,0,7,39,18,8,38,0,0,7,6,0,3,13,0,0,0,0,0
18186,Nuevo León,39,Monterrey,1,Monterrey,974,22,14,5,0,33,21,0,0,3,8,0,0,0,0,0,0,0,7,47,19,7,48,0,3,12,8,0,6,20,3,0,0,0,0
18187,Nuevo León,39,Monterrey,1,Monterrey,974,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18188,Nuevo León,39,Monterrey,1,Monterrey,974,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18189,Nuevo León,39,Monterrey,1,Monterrey,974,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18190,Nuevo León,39,Monterrey,1,Monterrey,974,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18191,Nuevo Leon,39,Monterrey,1,Total AGEB urbana,989,0,386,716,172,3669,2186,112,220,133,451,25,11,4,14,19,94,41,730,5321,2079,447,4682,17,710,1497,696,10,753,2182,491,50,44,214,4
18192,Nuevo León,39,Monterrey,1,Monterrey,989,1,11,0,3,50,7,0,0,0,7,0,0,0,0,0,0,0,12,45,14,14,53,0,0,13,9,0,7,22,6,0,0,7,0
18193,Nuevo León,39,Monterrey,1,Monterrey,989,2,7,11,0,42,27,0,0,0,10,0,0,0,0,0,0,0,18,51,25,8,53,0,12,16,7,0,7,23,14,0,0,4,0
18194,Nuevo León,39,Monterrey,1,Monterrey,989,3,5,9,0,56,12,3,0,4,5,0,0,0,0,0,5,0,11,57,19,6,62,0,0,11,10,0,14,20,15,0,0,7,0
18195,Nuevo León,39,Monterrey,1,Monterrey,989,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18196,Nuevo León,39,Monterrey,1,Monterrey,989,5,8,12,4,47,30,11,0,0,4,0,0,0,0,0,3,0,18,62,23,8,52,0,19,25,7,0,23,32,24,3,3,18,0
18197,Nuevo León,39,Monterrey,1,Monterrey,989,6,10,3,0,40,14,0,6,4,4,0,0,0,0,0,0,0,16,39,27,4,49,0,6,11,7,0,8,18,9,0,0,0,0
18198,Nuevo León,39,Monterrey,1,Monterrey,989,7,5,12,5,53,30,6,0,0,3,0,0,0,0,0,8,0,16,73,29,14,69,0,12,26,10,0,20,33,25,3,4,17,0
18199,Nuevo León,39,Monterrey,1,Monterrey,989,8,6,13,0,62,29,6,0,6,5,0,0,0,0,0,7,0,24,67,39,8,58,0,12,19,10,0,14,28,18,4,0,13,0
18200,Nuevo León,39,Monterrey,1,Monterrey,989,9,3,11,0,26,17,3,3,0,0,0,0,0,0,0,0,0,14,29,16,3,36,0,5,16,5,0,12,21,15,0,0,3,0
18201,Nuevo León,39,Monterrey,1,Monterrey,989,10,7,7,0,36,14,0,0,0,3,0,0,0,0,0,3,0,5,46,14,9,38,0,5,9,6,0,7,15,13,0,0,0,0
18202,Nuevo León,39,Monterrey,1,Monterrey,989,11,4,0,0,20,3,0,0,0,0,0,0,0,0,0,0,0,3,20,8,4,23,0,0,8,0,0,3,10,9,0,0,0,0
18203,Nuevo León,39,Monterrey,1,Monterrey,989,12,9,0,0,36,5,0,0,0,7,0,0,0,0,0,0,0,8,34,12,5,40,0,0,7,6,0,5,13,4,0,0,0,0
18204,Nuevo León,39,Monterrey,1,Monterrey,989,13,10,13,0,64,32,0,0,0,3,0,0,0,0,0,3,0,9,87,25,8,73,0,7,23,6,0,14,29,16,0,0,8,0
18205,Nuevo León,39,Monterrey,1,Monterrey,989,14,8,3,0,36,8,0,0,6,5,0,0,0,0,0,0,0,0,43,17,0,35,0,4,12,5,0,10,17,8,0,0,4,0
18206,Nuevo León,39,Monterrey,1,Monterrey,989,15,10,9,3,61,19,8,0,3,6,0,0,0,0,0,0,0,9,71,28,7,66,0,5,17,10,0,12,27,15,0,0,9,0
18207,Nuevo León,39,Monterrey,1,Monterrey,989,16,16,15,3,61,34,0,0,0,6,0,0,0,0,0,5,0,11,85,26,12,77,0,6,20,10,0,13,29,16,0,0,9,0
18208,Nuevo León,39,Monterrey,1,Monterrey,989,17,25,69,11,332,220,13,8,16,53,5,0,0,0,0,6,0,45,522,189,34,467,0,72,153,56,0,80,207,37,5,5,16,0
18209,Nuevo León,39,Monterrey,1,Monterrey,989,18,9,11,5,66,27,4,0,4,8,0,0,0,0,0,3,0,13,80,31,6,78,0,4,22,6,0,13,28,13,0,0,6,0
18210,Nuevo León,39,Monterrey,1,Monterrey,989,19,15,14,8,70,47,4,0,0,10,0,0,0,0,0,13,0,25,96,44,14,97,0,4,29,14,0,21,43,31,0,6,19,0
18211,Nuevo León,39,Monterrey,1,Monterrey,989,20,5,3,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,12,7,3,13,0,0,3,0,0,0,5,5,0,0,0,0
18212,Nuevo León,39,Monterrey,1,Monterrey,989,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18213,Nuevo León,39,Monterrey,1,Monterrey,989,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18214,Nuevo León,39,Monterrey,1,Monterrey,989,28,16,18,5,112,25,0,3,8,6,0,0,0,0,4,5,0,0,139,53,12,102,0,16,17,13,0,6,30,8,0,0,8,0
18215,Nuevo León,39,Monterrey,1,Monterrey,989,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18216,Nuevo León,39,Monterrey,1,Monterrey,989,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18217,Nuevo León,39,Monterrey,1,Monterrey,989,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18218,Nuevo León,39,Monterrey,1,Monterrey,989,32,0,0,3,26,9,0,16,0,0,0,0,0,0,0,0,0,14,25,15,0,34,0,4,7,3,0,0,10,0,0,0,0,0
18219,Nuevo León,39,Monterrey,1,Monterrey,989,33,46,84,10,316,191,26,6,10,60,0,0,0,0,5,7,7,71,448,193,53,352,0,116,139,92,0,127,230,69,3,7,29,0
18220,Nuevo León,39,Monterrey,1,Monterrey,989,34,10,7,3,52,73,0,0,3,15,0,0,0,0,0,0,0,17,119,52,12,95,0,18,42,24,0,36,66,10,0,0,3,0
18221,Nuevo León,39,Monterrey,1,Monterrey,989,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18222,Nuevo León,39,Monterrey,1,Monterrey,989,36,6,9,3,70,60,0,0,0,12,0,0,0,0,0,0,0,25,124,53,12,103,0,17,45,16,0,22,61,9,4,0,0,0
18223,Nuevo León,39,Monterrey,1,Monterrey,989,37,8,23,0,49,83,5,4,0,12,0,0,0,0,0,0,0,9,126,52,12,83,0,28,38,23,0,13,61,14,0,0,0,0
18224,Nuevo León,39,Monterrey,1,Monterrey,989,38,6,24,3,84,107,0,0,7,14,0,0,0,0,0,0,0,13,185,80,10,145,0,28,45,31,0,18,75,8,3,0,0,0
18225,Nuevo León,39,Monterrey,1,Monterrey,989,39,0,28,0,91,115,0,4,3,3,0,0,0,0,0,0,0,20,197,97,10,163,0,29,57,32,0,24,88,12,3,0,4,0
18226,Nuevo León,39,Monterrey,1,Monterrey,989,40,4,24,0,85,112,3,0,0,6,0,0,0,0,0,0,0,38,164,89,10,157,0,22,55,31,0,23,86,6,0,0,3,0
18227,Nuevo León,39,Monterrey,1,Monterrey,989,41,15,28,9,207,104,0,9,5,9,3,0,0,0,0,0,0,23,295,84,11,250,0,26,81,19,0,23,100,3,0,0,0,0
18228,Nuevo León,39,Monterrey,1,Monterrey,989,42,0,4,0,28,11,0,12,0,0,0,0,0,0,0,0,0,14,37,16,5,44,0,3,10,5,0,3,15,0,0,0,0,0
18229,Nuevo León,39,Monterrey,1,Monterrey,989,43,4,4,0,46,14,0,7,0,4,0,0,0,0,0,0,0,0,63,12,5,50,0,0,15,3,0,3,18,0,0,0,0,0
18230,Nuevo León,39,Monterrey,1,Monterrey,989,44,3,0,3,34,19,0,0,0,4,0,0,0,0,0,0,0,9,49,19,3,50,0,4,13,4,0,4,17,0,0,0,0,0
18231,Nuevo León,39,Monterrey,1,Monterrey,989,45,0,15,0,45,19,0,9,0,0,0,0,0,0,0,0,4,11,53,26,3,55,0,8,18,3,0,6,21,0,0,0,0,0
18232,Nuevo León,39,Monterrey,1,Monterrey,989,46,0,7,0,29,16,0,3,0,7,0,0,0,0,0,0,0,7,39,19,0,32,3,5,13,5,0,3,18,0,0,0,0,0
18233,Nuevo León,39,Monterrey,1,Monterrey,989,47,0,3,3,33,12,0,0,0,0,0,0,0,0,0,0,0,3,44,19,4,37,0,9,12,5,0,6,17,0,0,0,0,0
18234,Nuevo León,39,Monterrey,1,Monterrey,989,48,0,8,3,42,27,0,0,0,3,0,0,0,0,0,0,0,8,64,27,3,58,4,7,19,5,0,3,24,0,0,0,0,0
18235,Nuevo León,39,Monterrey,1,Monterrey,989,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18236,Nuevo León,39,Monterrey,1,Monterrey,989,51,11,26,0,115,39,0,0,0,13,0,0,0,0,0,0,0,27,134,52,11,125,0,19,33,16,0,6,49,0,0,0,3,0
18237,Nuevo León,39,Monterrey,1,Monterrey,989,53,6,6,7,50,21,0,22,0,0,0,0,0,0,0,0,0,22,49,24,0,58,0,7,14,8,0,5,22,0,0,0,0,0
18238,Nuevo León,39,Monterrey,1,Monterrey,989,54,4,10,4,66,42,0,0,3,8,0,0,0,0,0,0,0,11,104,33,4,88,0,15,27,10,0,6,37,4,0,0,0,0
18239,Nuevo León,39,Monterrey,1,Monterrey,989,55,0,4,0,40,17,0,0,0,0,0,0,0,0,0,0,0,4,53,14,3,50,0,4,17,4,0,7,21,0,0,0,0,0
18240,Nuevo León,39,Monterrey,1,Monterrey,989,56,4,0,0,52,18,0,0,4,6,0,0,0,0,0,0,0,3,67,15,5,62,0,3,17,7,0,8,24,5,0,0,0,0
18241,Nuevo León,39,Monterrey,1,Monterrey,989,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18242,Nuevo León,39,Monterrey,1,Monterrey,989,58,0,5,0,22,8,3,0,3,9,0,0,0,0,0,0,0,4,26,10,0,20,0,5,8,0,0,0,9,0,0,0,0,0
18243,Nuevo León,39,Monterrey,1,Monterrey,989,59,0,9,3,63,29,0,0,0,13,0,0,0,0,0,0,0,7,88,29,7,75,0,15,20,9,0,7,29,0,0,0,0,0
18244,Nuevo León,39,Monterrey,1,Monterrey,989,60,0,3,0,25,14,0,0,3,3,0,0,0,0,0,0,0,3,37,8,4,26,0,3,10,4,0,4,14,0,0,0,0,0
18245,Nuevo León,39,Monterrey,1,Monterrey,989,61,5,5,0,21,26,0,0,0,0,0,0,0,0,0,0,0,4,44,16,6,33,0,12,12,6,0,3,18,3,0,0,0,0
18246,Nuevo León,39,Monterrey,1,Monterrey,989,62,0,0,0,24,13,0,0,0,0,0,0,0,0,0,0,0,3,34,10,0,36,0,0,8,3,0,0,11,0,0,0,0,0
18247,Nuevo León,39,Monterrey,1,Monterrey,989,63,3,6,0,31,6,0,5,0,4,0,0,0,0,0,0,0,4,34,17,3,32,0,0,10,5,0,0,15,0,0,0,0,0
18248,Nuevo León,39,Monterrey,1,Monterrey,989,65,0,4,0,13,6,0,0,0,0,0,0,0,0,0,0,0,5,18,10,0,17,0,3,5,0,0,0,7,0,0,0,0,0
18249,Nuevo León,39,Monterrey,1,Monterrey,989,66,0,0,3,37,8,0,0,0,0,0,0,0,0,0,0,0,0,45,8,3,44,0,0,11,0,0,0,12,0,0,0,0,0
18250,Nuevo León,39,Monterrey,1,Monterrey,989,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18251,Nuevo León,39,Monterrey,1,Monterrey,989,68,0,8,0,14,29,0,3,0,0,0,0,0,0,0,0,0,7,36,17,3,24,0,11,10,8,0,9,18,0,0,0,0,0
18252,Nuevo León,39,Monterrey,1,Monterrey,989,69,0,7,0,20,34,0,0,0,5,0,0,0,0,0,0,0,3,55,20,0,46,0,0,14,12,0,8,26,4,0,0,0,0
18253,Nuevo León,39,Monterrey,1,Monterrey,989,70,0,5,0,18,11,0,4,0,5,0,0,0,0,0,0,0,3,27,10,0,22,0,6,8,6,0,5,14,6,0,0,0,0
18254,Nuevo León,39,Monterrey,1,Monterrey,989,71,8,23,4,65,66,0,20,0,9,0,0,0,0,0,0,0,8,126,55,12,91,0,20,39,18,0,23,57,7,0,0,0,0
18255,Nuevo León,39,Monterrey,1,Monterrey,989,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18256,Nuevo León,39,Monterrey,1,Monterrey,989,73,0,3,0,12,11,0,0,0,0,0,0,0,0,0,0,0,3,21,8,0,22,0,0,8,0,0,3,10,0,0,0,0,0
18257,Nuevo León,39,Monterrey,1,Monterrey,989,74,0,0,0,21,29,0,10,0,0,0,0,0,0,0,0,0,9,41,21,0,41,0,7,18,6,0,8,24,3,0,0,0,0
18258,Nuevo León,39,Monterrey,1,Monterrey,989,75,0,11,0,17,14,0,4,0,6,0,0,0,0,0,0,0,0,31,18,0,27,0,0,6,3,0,0,9,0,0,0,0,0
18259,Nuevo León,39,Monterrey,1,Monterrey,989,76,4,7,5,39,15,0,19,0,3,0,0,0,0,0,0,0,13,42,20,8,49,0,0,11,7,0,4,18,0,0,0,0,0
18260,Nuevo León,39,Monterrey,1,Monterrey,989,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18261,Nuevo León,39,Monterrey,1,Monterrey,989,78,8,12,3,95,35,0,10,5,16,0,0,0,0,0,0,0,22,115,35,13,114,0,11,26,17,0,5,43,4,0,0,0,0
18262,Nuevo León,39,Monterrey,1,Monterrey,989,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18263,Nuevo León,39,Monterrey,1,Monterrey,989,80,7,21,5,117,49,0,0,0,16,0,0,0,0,0,0,0,11,161,47,7,131,0,17,39,15,0,11,54,0,0,0,0,0
18264,Nuevo León,39,Monterrey,1,Monterrey,989,81,5,7,4,62,18,0,0,0,13,0,0,0,0,0,0,0,6,79,23,0,63,0,0,17,12,0,5,29,3,0,0,0,0
18265,Nuevo León,39,Monterrey,1,Monterrey,989,82,0,5,0,30,8,0,3,0,3,0,0,0,0,0,0,0,0,37,13,3,37,0,0,8,0,0,0,10,0,0,0,0,0
18266,Nuevo León,39,Monterrey,1,Monterrey,989,83,0,16,5,85,42,0,12,0,3,0,0,0,0,0,0,0,5,127,47,0,100,0,22,35,10,0,13,45,0,0,0,0,0
18267,Nuevo Leon,39,Monterrey,1,Total AGEB urbana,993,0,150,134,22,768,313,54,3,53,87,4,3,0,29,30,79,18,206,876,340,154,881,0,106,174,144,0,140,307,220,18,31,142,9
18268,Nuevo León,39,Monterrey,1,Monterrey,993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18269,Nuevo León,39,Monterrey,1,Monterrey,993,2,19,28,3,132,49,7,0,8,10,0,0,0,5,5,12,4,39,142,62,21,144,0,25,27,24,0,18,44,39,0,0,23,0
18270,Nuevo León,39,Monterrey,1,Monterrey,993,3,12,11,0,67,35,8,0,5,5,0,0,0,5,5,8,0,11,91,25,14,90,0,5,12,14,0,14,25,15,0,0,9,0
18271,Nuevo León,39,Monterrey,1,Monterrey,993,4,14,8,0,58,24,9,0,6,8,0,0,0,0,3,5,0,21,61,22,9,81,0,0,10,13,0,10,22,16,0,0,15,0
18272,Nuevo León,39,Monterrey,1,Monterrey,993,5,6,8,0,37,32,8,0,4,7,0,0,0,0,0,4,0,16,53,18,8,54,0,7,15,7,0,13,22,18,4,6,13,4
18273,Nuevo León,39,Monterrey,1,Monterrey,993,8,10,0,0,28,6,0,0,4,0,0,0,0,0,0,4,0,4,30,11,4,29,0,4,8,3,0,6,11,6,0,0,4,0
18274,Nuevo León,39,Monterrey,1,Monterrey,993,9,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,3,0,0,0,4,0,0,0,0,0
18275,Nuevo León,39,Monterrey,1,Monterrey,993,10,4,7,0,30,13,0,0,0,0,0,0,0,0,0,0,0,7,36,12,7,36,0,0,7,9,0,9,16,10,0,0,3,0
18276,Nuevo León,39,Monterrey,1,Monterrey,993,11,16,11,0,87,26,3,0,8,11,0,0,0,4,3,11,0,20,93,47,23,80,0,20,16,20,0,16,36,27,0,6,19,0
18277,Nuevo León,39,Monterrey,1,Monterrey,993,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18278,Nuevo León,39,Monterrey,1,Monterrey,993,13,5,5,0,32,6,0,0,3,8,0,0,0,0,0,3,0,10,28,11,7,32,0,0,0,5,0,0,7,4,0,0,0,0
18279,Nuevo León,39,Monterrey,1,Monterrey,993,14,0,8,0,11,11,5,0,0,0,0,0,0,0,0,0,0,8,14,10,0,19,0,0,5,3,0,8,7,7,0,0,5,0
18280,Nuevo León,39,Monterrey,1,Monterrey,993,15,24,24,8,96,60,3,0,5,12,0,0,0,4,7,12,3,29,128,36,25,124,0,21,23,19,0,18,41,33,5,7,22,0
18281,Nuevo León,39,Monterrey,1,Monterrey,993,16,6,0,0,23,3,0,0,0,3,0,0,0,0,0,5,0,4,22,8,0,21,0,3,7,0,0,0,8,6,0,0,0,0
18282,Nuevo León,39,Monterrey,1,Monterrey,993,17,0,0,0,18,6,0,0,0,0,0,0,0,0,0,0,0,8,16,4,4,15,0,5,4,3,0,0,7,4,0,0,0,0
18283,Nuevo León,39,Monterrey,1,Monterrey,993,18,15,6,0,54,12,0,0,0,8,0,0,0,3,0,5,3,6,60,28,11,47,0,0,12,7,0,7,19,10,0,0,7,0
18284,Nuevo León,39,Monterrey,1,Monterrey,993,19,6,4,0,38,9,0,0,0,5,0,0,0,0,0,0,0,4,43,19,7,43,0,4,9,5,0,3,14,7,0,0,8,0
18285,Nuevo León,39,Monterrey,1,Monterrey,993,20,5,4,3,34,6,0,0,0,3,0,0,0,0,0,0,0,9,31,14,5,36,0,0,7,4,0,3,11,7,0,0,3,0
18286,Nuevo León,39,Monterrey,1,Monterrey,993,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18287,Nuevo León,39,Monterrey,1,Monterrey,993,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18288,Nuevo León,39,Monterrey,1,Monterrey,993,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18289,Nuevo León,39,Monterrey,1,Monterrey,993,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18290,Nuevo León,39,Monterrey,1,Monterrey,993,30,4,4,0,12,11,5,0,0,3,0,0,0,0,0,0,0,9,14,9,5,16,0,7,5,5,0,7,10,10,0,0,4,0
18291,Nuevo León,39,Monterrey,1,Monterrey,993,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18292,Nuevo Leon,39,Monterrey,1,Total AGEB urbana,1008,0,305,199,69,1471,380,38,21,135,178,11,4,0,26,47,71,30,314,1548,587,250,1495,0,169,345,221,4,227,548,303,14,29,155,4
